"name";"id_in_source"
"Symphytum asperum Lepech.";"410600"
"Symphytum officinale L.";"410800"
"Thlaspi caerulescens J. Presl & C. Presl";"418400"
"Tanacetum corymbosum (L.) Sch. Bip. subsp. corymbosum";"411550"
"Thymus praecox subsp. polytrichus (Borbás) Jalas";"420900"
"Tephroseris helenitis (L.) B. Nord. subsp. helenitis";"414250"
"Teucrium scordium L. subsp. scordium";"415250"
"Thalictrum minus L. subsp. minus";"416196"
"Thalictrum minus subsp. saxatile Ces.";"416300"
"Thalictrum minus subsp. pratense (F. W. Schultz) Hand";"416250"
"Thalictrum simplex subsp. galioides (DC.) Korsh.";"416800"
"Thalictrum simplex L. subsp. simplex";"416680"
"Thesium pyrenaicum subsp. grandiflorum (A. DC.) Hendrych";"417760"
"Thesium pyrenaicum Pourr. subsp. pyrenaicum";"417730"
"Thlaspi brachypetalum Jord.";"418300"
"Thlaspi virens Jord.";"419500"
"Thlaspi rotundifolium subsp. corymbosum Gremli";"419200"
"Thlaspi rotundifolium (L.) Gaudin subsp. rotundifolium";"419100"
"Thymus praecox Opiz subsp. praecox";"420800"
"Thymus pulegioides L. subsp. pulegioides";"420990"
"Thymus pulegioides subsp. carniolicus (Borbás) P. A. Schmidt";"421100"
"Thymus praecox Opiz";"420750"
"Thymus alpestris (Čelak.) A. Kern.";"419900"
"Thymus kosteleckyanus Opiz";"420350"
"Thymus longicaulis C. Presl";"420400"
"Thymus odoratissimus Mill.";"420450"
"Thymus oenipontanus Heinr. Braun";"420500"
"Thymus pulegioides L.";"420940"
"Tilia platyphyllos Scop. subsp. platyphyllos";"421530"
"Tilia platyphyllos subsp. cordifolia (Besser) C. K. Schneid.";"421540"
"Torilis arvensis (Huds.) Link subsp. arvensis";"422050"
"Trifolium pratense subsp. nivale (W. D. J. Koch) Ces.";"427000"
"Tragopogon porrifolius subsp. eriospermus (Ten.) Greuter";"422930"
"Tragopogon pratensis L. subsp. pratensis";"423000"
"Tragopogon pratensis subsp. minor (Mill.) Hartm.";"423200"
"Tragopogon pratensis subsp. orientalis (L.) Čelak.";"423300"
"Trichophorum cespitosum (L.) Hartm. subsp. cespitosum";"423930"
"Trichophorum cespitosum subsp. germanicum (Palla) Hegi";"423960"
"Trifolium hybridum L. subsp. hybridum";"425600"
"Trifolium hybridum subsp. elegans (Savi) Asch. & Graebn.";"425700"
"Trifolium incarnatum L. subsp. incarnatum";"425800"
"Trifolium incarnatum subsp. molinerii (Hornem.) Syme";"425900"
"Trifolium montanum L. subsp. montanum";"426350"
"Trifolium pratense L. subsp. pratense";"426900"
"Xanthium strumarium L.";"455200"
"Trifolium repens L. subsp. repens";"427200"
"Trifolium repens subsp. prostratum Nyman";"427300"
"Utricularia ochroleuca R. W. Hartm.";"434090"
"Trinia glauca (L.) Dumort. subsp. glauca";"428650"
"Trisetum flavescens (L.) P. Beauv. subsp. flavescens";"429430"
"Trisetum flavescens subsp. purpurascens (DC.) Arcang.";"429460"
"Tulipa aximensis E. P. Perrier & Songeon";"430930"
"Tulipa didieri Jord.";"431000"
"Tulipa grengiolensis Thommen";"431300"
"Tulipa marjolleti E. P. Perrier & Songeon";"431320"
"Tulipa mauriana Jord. & Fourr.";"431340"
"Tulipa sylvestris L. subsp. sylvestris";"431400"
"Tulipa sylvestris subsp. australis (Link) Pamp.";"431500"
"Utricularia intermedia Hayne";"433800"
"Utricularia stygia G. Thor";"434150"
"Utricularia minor L.";"433900"
"Utricularia bremii Heer";"433700"
"Utricularia australis R. Br.";"433600"
"Utricularia vulgaris L.";"434200"
"Vaccinium gaultherioides Bigelow";"434500"
"Vaccinium uliginosum L.";"435000"
"Vaccinium vitis-idaea L. subsp. vitis-idaea";"435330"
"Vaccinium vitis-idaea subsp. minus (G. Lodd.) Hultén";"435360"
"Valeriana celtica L. subsp. celtica";"435450"
"Valeriana pratensis Dierb.";"436000"
"Valeriana officinalis L.";"435800"
"Valeriana repens Host";"436200"
"Valeriana sambucifolia J. C. Mikan";"436400"
"Valeriana versifolia Brügger";"436900"
"Valeriana wallrothii Kreyer";"437000"
"Valerianella carinata Loisel.";"437100"
"Valerianella locusta (L.) Laterr.";"437500"
"Veratrum album L. subsp. album";"437900"
"Veratrum album subsp. lobelianum (Bernh.) Arcang.";"438000"
"Verbascum chaixii Vill. subsp. chaixii";"438500"
"Verbascum thapsus L. subsp. thapsus";"439700"
"Verbascum thapsus subsp. montanum (Schrad.) Bonnier & Layens";"439850"
"Veronica anagalloides Guss.";"440600"
"Veronica anagallis-aquatica L.";"440500"
"Veronica catenata Pennell";"441300"
"Vicia sativa subsp. nigra (L.) Ehrh.";"447200"
"Veronica chamaedrys L. subsp. chamaedrys";"441430"
"Veronica hederifolia L. subsp. hederifolia";"442000"
"Veronica hederifolia subsp. lucorum (Klett & Richt.) Hartl";"442100"
"Veronica hederifolia subsp. triloba (Opiz) Čelak.";"442150"
"Veronica prostrata L. subsp. prostrata";"443000"
"Veronica prostrata subsp. scheereri J.-P. Brandt";"443100"
"Veronica serpyllifolia L. subsp. serpyllifolia";"443400"
"Veronica serpyllifolia subsp. humifusa (Dicks.) Syme";"443500"
"Vicia cracca L. subsp. cracca";"445000"
"Vicia cracca subsp. incana (Gouan) Rouy";"445100"
"Vicia cracca subsp. tenuifolia (Roth) Bonnier & Layens";"445200"
"Vicia sativa L. subsp. sativa";"447000"
"Vicia sativa subsp. cordata (Hoppe) Batt.";"447100"
"Vicia villosa subsp. varia (Host) Corb.";"448200"
"Vicia villosa Roth subsp. villosa";"448100"
"Viola calcarata L. subsp. calcarata";"449220"
"Viola canina subsp. montana auct.";"449400"
"Viola canina L. subsp. canina";"449300"
"Viola canina subsp. schultzii (Billot) Rouy & Foucaud";"449600"
"Viola lutea Huds. subsp. lutea";"450550"
"Viola tricolor subsp. subalpina Gaudin";"452505"
"Viola tricolor L. subsp. tricolor";"452501"
"Viola arvensis Murray";"449000"
"Viola kitaibeliana Schult.";"450400"
"Viola tricolor L.";"452500"
"Viscum album subsp. abietis (Wiesb.) Abrom.";"452800"
"Viscum album subsp. austriacum (Wiesb.) Vollm.";"452900"
"Viscum album L. subsp. album";"452700"
"Xanthium orientale L. subsp. orientale";"454930"
"Xanthium orientale subsp. italicum (Moretti) Greuter";"454940"
"Xanthium orientale L.";"454920"
