"name";"id_in_source"
"Saxifraga rosacea aggr.";"1003384"
"Saxifraga rosacea Moench s.l.";"375150"
"Saxifraga rosacea Moench s.str. (Rosen-Steinbrech)";"375200"
"Saxifraga rosacea Moench subsp. sponhemica (C. C. Gmel.) D. A. Webb";"375300"
"Saxifraga rosacea Moench subsp. sternbergii (Willd.) Kerguélen & Lambinon (Sponheimer Rosen-Steinbrech)";"375350"
"Saxifraga rotundifolia L. (Rundblättriger Steinbrech)";"375400"
"Saxifraga rudolphiana (Rudolphis Steinbrech)";"1000074"
"Saxifraga sarmentosa L. f.";"375500"
"Saxifraga sedoides aggr.";"1003385"
"Saxifraga sedoides L. (Fettkraut-Steinbrech)";"375600"
"Saxifraga seguieri Spreng. (Séguiers Steinbrech)";"375700"
"Saxifraga squarrosa (sparriger Steinbrech)";"1000076"
"Saxifraga stellaris";"1003873"
"Saxifraga stellaris aggr.";"1003387"
"Saxifraga stellaris L. (Sternblütiger Steinbrech)";"375800"
"Saxifraga stolonifera Meerb. (Judenbart)";"375900"
"Saxifraga styriaca";"1003389"
"Saxifraga tenella";"1003390"
"Saxifraga tombeanensis";"1003391"
"Saxifraga tridactylites L. (Dreifingeriger Steinbrech)";"376000"
"Saxifraga umbrosa L. (Schattenliebender Steinbrech)";"376100"
"Saxifraga valdensis DC. (Waldenser Steinbrech)";"376200"
"Saxifraga vandellii Sternb. (Vandellis Steinbrech)";"376300"
"Scabiosa achaeta";"1003393"
"Scabiosa atropurpurea";"1003399"
"Scabiosa canescens Waldst. & Kit. (Graue Skabiose)";"376400"
"Scabiosa columbaria aggr.";"1003392"
"Scabiosa columbaria L. s.l.";"376500"
"Scabiosa columbaria L. s.str. (Gemeine Skabiose)";"376600"
"Scabiosa columbaria L. subsp. portae (Huter) Hayek (Insubrische Skabiose)";"376700"
"Scabiosa dubia Velen.";"376800"
"Scabiosa graminifolia L.";"376900"
"Scabiosa gramuntia L.";"377000"
"Scabiosa hladnikiana";"1003394"
"Scabiosa holosericea";"1003395"
"Scabiosa lucida Vill. (Glänzende Skabiose)";"377100"
"Scabiosa maritima";"1003400"
"Scabiosa maritima aggr.";"1003398"
"Scabiosa mollissima";"1003396"
"Scabiosa ochroleuca L. (Gelbe Skabiose)";"377200"
"Scabiosa portae A. Kern.";"377300"
"Scabiosa pyrenaica auct.";"377400"
"Scabiosa sp.";"1001092"
"Scabiosa stricta";"1003397"
"Scabiosa triandra L. (Südfranzösische Skabiose)";"377500"
"Scabiosa velenovskyana Bobrov (Zweifelhafte Skabiose)";"377600"
"Scabiosa vestina W. D. J. Koch (Südtiroler Skabiose)";"377700"
"Scabiosa vestita Jord. (Samt-Skabiose)";"377800"
"Scandix australis";"1003401"
"Scandix hispanica";"1003403"
"Scandix pecten-veneris aggr.";"1003402"
"Scandix pecten-veneris L. (Venuskamm)";"377900"
"Scandix stellata";"1003404"
"Scheuchzeria palustris L. (Blumenbinse)";"378000"
"Schoenoplectus americanus auct.";"378100"
"Schoenoplectus lacustris (L.) Palla (Gemeines Seeried, Seebinse)";"378200"
"Schoenoplectus lacustris aggr.";"1003405"
"Schoenoplectus mucronatus (L.) Palla (Stachliges Seeried)";"378300"
"Schoenoplectus pungens (Vahl) Palla (Amerikanisches Seeried)";"378400"
"Schoenoplectus setaceus (L.) Palla";"378500"
"Schoenoplectus supinus (L.) Palla (Zwerg-Seeried)";"378600"
"Schoenoplectus tabernaemontani (C. C. Gmel.) Palla (Tabernaemontanus&#39; Seeried)";"378700"
"Schoenoplectus triqueter (L.) Palla (Dreikantiges Seeried)";"378800"
"Schoenoplectus x carinatus (Sm.) Palla (Gekieltes Seeried)";"378900"
"Schoenus ferrugineus L. (Rostrotes Kopfried)";"379000"
"Schoenus nigricans L. (Schwärzliches Kopfried)";"379100"
"Schoenus nigricans x ferrugineus";"1004009"
"Schoenus sp.";"1001093"
"Scilla amoena L.";"1001162"
"Scilla autumnalis L. (Herbst-Blaustern, Herbst-Meerzwiebel)";"379200"
"Scilla bifolia aggr.";"1003406"
"Scilla bifolia L. (Zweiblättriger Blaustern)";"379300"
"Scilla drunensis";"1003407"
"Scilla forbesii";"1003411"
"Scilla hyacinthoides";"1003409"
"Scilla luciliae aggr.";"1003410"
"Scilla mischtschenkoana";"1003413"
"Scilla non-scripta (L.) Hoffmanns. & Link";"379500"
"Scilla sardensis";"1003412"
"Scilla siberica Haw.";"379550"
"Scilla vindobonensis";"1003408"
"Scirpoides holoschoenus (L.) Soják (Kugelried)";"379560"
"Scirpoides holoschoenus aggr.";"1003414"
"Scirpus atrovirens";"1003415"
"Scirpus maritimus L.";"379600"
"Scirpus radicans (wurzelnde Binse)";"1000037"
"Scirpus sylvaticus L. (Waldried)";"379700"
"Scleranthus annuus aggr.";"1003416"
"Scleranthus annuus L. s.l.";"379795"
"Scleranthus annuus L. s.str. (Einjähriger Knäuel)";"379800"
"Scleranthus annuus L. subsp. polycarpos (L.) Bonnier & Layens (Wilder Knäuel)";"379900"
"Scleranthus annuus L. subsp. verticillatus (Tausch) Arcang. (Hügel-Knäuel)";"380000"
"Scleranthus collinus (Hornung) A. Kern.";"380100"
"Scleranthus perennis L. (Ausdauernder Knäuel)";"380200"
"Scleranthus polycarpos L.";"380300"
"Scleranthus verticillatus Tausch";"380400"
"Sclerochloa dura (L.) P. Beauv. (Hartgras)";"380500"
"Scleropoa rigida (L.) Griseb.";"380600"
"Scolymus hispanicus L. (Spanische Goldwurzel)";"380700"
"Scopolia carniolica Jacq. (Tollkraut)";"380800"
"Scorzonera aristata DC. (Grannen-Schwarzwurzel)";"380900"
"Scorzonera austriaca Willd. (Österreichische Schwarzwurzel)";"381000"
"Scorzonera cana";"1003417"
"Scorzonera hirsuta (rauhhaarige Schwarzwurzel)";"1000158"
"Scorzonera hispanica L. (Garten-Schwarzwurzel, Schwarzwurzel)";"381100"
"Scorzonera humilis L. (Kleine Schwarzwurzel)";"381200"
"Scorzonera laciniata aggr.";"1003418"
"Scorzonera laciniata L. s.l.";"381250"
"Scorzonera laciniata L. s.str. (Schlitzblättriger Stielsame)";"381300"
"Scorzonera laciniata L. subsp. calcitrapifolia (Vahl) Maire (Resedablättriger Stielsame)";"381400"
"Scorzonera purpurea";"1003420"
"Scorzonera purpurea aggr.";"1003419"
"Scorzonera rosea Waldst. & Kit. (Rosafarbene Schwarzwurzel)";"381500"
"Scorzonera villosa";"1003421"
"Scrophularia alata auct.";"381600"
"Scrophularia aquatica auct.";"381700"
"Scrophularia auriculata aggr.";"1003422"
"Scrophularia auriculata L. (Wasser-Braunwurz)";"381800"
"Scrophularia canina aggr.";"1003424"
"Scrophularia canina L. (Hunds-Braunwurz)";"381900"
"Scrophularia juratensis Schleich. (Jurassische Braunwurz)";"382000"
"Scrophularia lucida";"1003425"
"Scrophularia neesii";"1003423"
"Scrophularia nodosa L. (Knotige Braunwurz)";"382100"
"Scrophularia peregrina";"1003426"
"Scrophularia scopolii";"1003427"
"Scrophularia umbrosa Dumort. (Geflügelte Braunwurz)";"382200"
"Scrophularia vernalis L. (Frühlings-Braunwurz)";"382300"
"Scutellaria alpina L. (Alpen-Helmkraut)";"382400"
"Scutellaria altissima L. (Hohes Helmkraut)";"382500"
"Scutellaria galericulata aggr.";"1003428"
"Scutellaria galericulata L. (Sumpf-Helmkraut)";"382600"
"Scutellaria hastifolia L. (Spiessblättriges Helmkraut)";"382700"
"Scutellaria minor Huds. (Kleines Helmkraut)";"382800"
"Secale cereale L. (Roggen)";"382900"
"Securigera cretica";"1003429"
"Securigera varia (L.) Lassen (Bunte Kronwicke)";"383000"
"Sedum acre L. (Scharfer Mauerpfeffer)";"383100"
"Sedum album L. (Weisser Mauerpfeffer)";"383200"
"Sedum alpestre Vill. (Alpen-Mauerpfeffer)";"383300"
"Sedum alsinefolium";"1003431"
"Sedum alsinefolium aggr.";"1003430"
"Sedum anacampseros L. (Rundblättrige Fetthenne)";"383400"
"Sedum annuum L. (Einjähriger Mauerpfeffer)";"383500"
"Sedum anopetalum DC. (Blassgelber Mauerpfeffer)";"383600"
"Sedum atratum aggr.";"1003433"
"Sedum atratum L. (Dunkler Mauerpfeffer)";"383700"
"Sedum carinthiacum";"1003434"
"Sedum cepaea L. (Rispige Fetthenne)";"383800"
"Sedum dasyphyllum L. (Dickblättriger Mauerpfeffer)";"383900"
"Sedum fabaria W. D. J. Koch";"384000"
"Sedum forsterianum Sm. (Forsters Mauerpfeffer)";"384100"
"Sedum fragrans";"1003432"
"Sedum hirsutum All. (Behaarter Mauerpfeffer)";"384200"
"Sedum hispanicum L. (Spanischer Mauerpfeffer)";"384300"
"Sedum hybridum";"1003435"
"Sedum maximum (L.) Hoffm.";"384400"
"Sedum monregalense";"1003436"
"Sedum montanum Songeon & E. P. Perrier (Berg-Mauerpfeffer)";"384500"
"Sedum nicaeense All.";"384600"
"Sedum ochroleucum auct.";"384700"
"Sedum purpureum (L.) Schult.";"384800"
"Sedum reflexum L.";"384900"
"Sedum roseum (L.) Scop.";"385000"
"Sedum rubens L. (Rötlicher Mauerpfeffer)";"385100"
"Sedum rupestre aggr.";"1003437"
"Sedum rupestre aggr. sensu Heitz";"385205"
"Sedum rupestre aggr. sensu K. Lauber & G. Wagner";"385210"
"Sedum rupestre L. (Felsen-Mauerpfeffer)";"385200"
"Sedum sarmentosum Bunge (Kriechender Mauerpfeffer)";"385300"
"Sedum sediforme (Jacq.) Pau (Nizza-Mauerpfeffer)";"385400"
"Sedum sexangulare L. (Milder Mauerpfeffer)";"385500"
"Sedum sp.";"1001201"
"Sedum spurium M. Bieb. (Kaukasus-Fetthenne)";"385600"
"Sedum stoloniferum";"1003439"
"Sedum stoloniferum aggr.";"1003438"
"Sedum telephium aggr.";"1003440"
"Sedum telephium L. s.l.";"385695"
"Sedum telephium L. s.str. (Purpur-rote Fetthenne)";"385700"
"Sedum telephium L. subsp. fabaria Kirschl. (Saubohnen-Fetthenne)";"385800"
"Sedum telephium L. subsp. maximum (L.) Kirschl. (Grosse Fetthenne)";"385900"
"Sedum thartii";"1003874"
"Sedum villosum L. (Moor-Mauerpfeffer)";"386000"
"Sedum vulgaris (Haw.) Link";"386100"
"Selaginella denticulata";"1003441"
"Selaginella helvetica (L.) Link (Schweizerischer Moosfarn)";"386200"
"Selaginella selaginoides (L.) Schrank & Mart. (Dorniger Moosfarn)";"386300"
"Selinum carvifolia (L.) L. (Silge)";"386400"
"Selinum sp.";"1003913"
"Sempervivum allionii (Allionis Hauswurz)";"1000072"
"Sempervivum alpinum Griseb. & Schenk";"386500"
"Sempervivum alpinum sensu Landolt (1991)";"386600"
"Sempervivum arachnoideum aggr.";"1003442"
"Sempervivum arachnoideum L. (Spinnweb-Hauswurz)";"386700"
"Sempervivum arenarium W. D. J. Koch";"386800"
"Sempervivum burnatii";"1003446"
"Sempervivum calcareum";"1003450"
"Sempervivum dolomiticum";"1003444"
"Sempervivum grandiflorum Haw. (Gaudins Hauswurz)";"386900"
"Sempervivum montanum aggr.";"1003445"
"Sempervivum montanum L. (Berg-Hauswurz)";"387000"
"Sempervivum pittonii";"1003448"
"Sempervivum schottii";"1003451"
"Sempervivum stiriacum";"1003447"
"Sempervivum tectorum aggr.";"1003449"
"Sempervivum tectorum L. s.l.";"387100"
"Sempervivum tectorum L. s.str. (Gemeine Hauswurz)";"387200"
"Sempervivum tectorum L. subsp. alpinum (Griseb. & Schenk) Arcang. (Alpen-Hauswurz)";"387300"
"Sempervivum tomentosum";"1003443"
"Sempervivum wulfenii Mert. & W. D. J. Koch (Wulfens Hauswurz)";"387400"
"Sempervivum x fauconnetii Reut. (Fauconnets Hauswurz)";"387420"
"Senecio abrotanifolius aggr.";"1003452"
"Senecio abrotanifolius L. (Eberreisblättriges Greiskraut, Eberreisblättriges Kreuzkraut)";"387500"
"Senecio aconitifolius";"1003454"
"Senecio adonidifolius (adonisblättriges Kreuzkraut)";"1000148"
"Senecio alpestris";"1003467"
"Senecio alpinus (L.) Scop. (Alpen-Greiskraut, Alpen-Kreuzkraut)";"387600"
"Senecio alpinus aggr.";"1003455"
"Senecio angulatus";"1003456"
"Senecio aquaticus Hill (Wasser-Greiskraut, Wasser-Kreuzkraut)";"387700"
"Senecio cacaliaster Lam. (Dost-Greiskraut, Dost-Kreuzkraut)";"387800"
"Senecio capitatus (Wahlenb.) Steud.";"387900"
"Senecio carniolicus Willd.";"388000"
"Senecio cineraria";"1003457"
"Senecio cordatus W. D. J. Koch";"388100"
"Senecio doria (fettblättriges Kreuzkraut)";"1000147"
"Senecio doria aggr.";"1003458"
"Senecio doronicum (L.) L. (Gemswurz-Greiskraut, Gemswurz-Kreuzkraut)";"388200"
"Senecio doronicum aggr.";"1003461"
"Senecio erraticus Bertol. (Spreizendes Kreuzkraut, Spreizendes-Greiskraut)";"388300"
"Senecio erucifolius L. (Raukenblättriges Greiskraut, Raukenblättriges Kreuzkraut)";"388400"
"Senecio fontanicola";"1003459"
"Senecio fuchsii C. C. Gmel.";"388500"
"Senecio gallicus (Französisches Kreuzkraut)";"1000149"
"Senecio gaudinii Gremli";"388600"
"Senecio gerardii";"1003462"
"Senecio germanicoglabratus";"1003468"
"Senecio germanicus";"1003469"
"Senecio halleri Dandy (Hallers Greiskraut, Hallers Kreuzkraut)";"388700"
"Senecio helenitis (L.) Schinz & Thell.";"388800"
"Senecio hercynicus Herborg (Busch-Greiskraut, Busch-Kreuzkraut)";"388900"
"Senecio inaequidens DC. (Schmalblättriges Greiskraut, Schmalblättriges Kreuzkraut)";"389000"
"Senecio incanus aggr.";"1003463"
"Senecio incanus L. s.l.";"389005"
"Senecio incanus L. s.str. (Weissgraues Greiskraut, Weissgraues Kreuzkraut)";"389100"
"Senecio incanus L. subsp. carniolicus (Willd.) Braun-Blanq. (Krainer Greiskraut, Krainer Kreuzkraut)";"389200"
"Senecio incanus L. subsp. insubricus (Chenevard) Braun-Blanq. (Insubrisches Greiskraut, Insubrisches Kreuzkraut)";"389300"
"Senecio insubricus Chenevard";"389400"
"Senecio integrifolius (L.) Clairv.";"389500"
"Senecio jacobaea aggr.";"1003465"
"Senecio jacobaea L. (Jacobs-Greiskraut, Jakobs-Kreuzkraut)";"389600"
"Senecio nemorensis aggr.";"1003466"
"Senecio nemorensis auct. helv.";"389700"
"Senecio ovatus (P. Gaertn. & al.) Willd. (Fuchs-Greiskraut, Fuchs-Kreuzkraut)";"389800"
"Senecio paludosus";"1003875"
"Senecio paludosus aggr.";"1003470"
"Senecio paludosus L. (Sumpf-Greiskraut, Sumpf-Kreuzkraut)";"389900"
"Senecio paluster (Moorkreuzkraut)";"1000146"
"Senecio persoonii";"1003464"
"Senecio rupestris aggr.";"1003471"
"Senecio rupestris Waldst. & Kit. (Felsen-Greiskraut, Felsen-Kreuzkraut)";"390000"
"Senecio sarracenicus";"1003472"
"Senecio sp.";"1003934"
"Senecio spathulifolius (C. C. Gmel.) Griess.";"390100"
"Senecio subalpinus (Voralpenkreuzkraut)";"1000151"
"Senecio sylvaticus L. (Wald-Greiskraut, Wald-Kreuzkraut)";"390200"
"Senecio tyrolensis";"1003453"
"Senecio umbrosus";"1003460"
"Senecio uniflorus (All.) All.";"390300"
"Senecio vernalis Waldst. & Kit.";"390350"
"Senecio viscosus L. (Klebriges Greiskraut, Klebriges Kreuzkraut)";"390400"
"Senecio vulgaris L. (Gemeines Greiskraut, Gemeines Kreuzkraut)";"390500"
"Serapias cordigera";"1003474"
"Serapias cordigera aggr.";"1003473"
"Serapias lingua L. (Zungen-Stendelwurz)";"390600"
"Serapias neglecta";"1003475"
"Serapias vomeracea (Burm. f.) Briq. (Pflugschar-Stendelwurz)";"390700"
"Serratula lycopifolia";"1003476"
"Serratula macrocephala Bertol.";"390800"
"Serratula nudicaulis (L.) DC. (Nackstenglige Scharte)";"390900"
"Serratula tinctoria aggr.";"1003477"
"Serratula tinctoria L. s.l.";"390950"
"Serratula tinctoria L. s.str. (Färber-Scharte)";"391000"
"Serratula tinctoria L. subsp. macrocephala (Bertol.) Wilczek & Schinz";"391100"
"Serratula tinctoria L. subsp. monticola (Boreau) Berher (Grossköpfige Scharte)";"391150"
"Serratula vulpii Fisch.-Oost.";"391200"
"Seseli annuum aggr.";"1003478"
"Seseli annuum L. s.l.";"391250"
"Seseli annuum L. s.str. (Hügel-Bergfenchel, Hügel-Sesel)";"391300"
"Seseli annuum L. subsp. carvifolium (Vill.) P. Fourn. (Kümmelblättriger Bergfenchel, Kümmelblättriger Sesel)";"391400"
"Seseli austriacum";"1003480"
"Seseli carvifolium Vill.";"391500"
"Seseli galloprovinciale";"1003485"
"Seseli hippomarathrum Jacq. (Ross-Bergfenchel, Ross-Sesel)";"391600"
"Seseli kochii";"1003481"
"Seseli libanotis (L.) W. D. J. Koch (Hirschheil)";"391700"
"Seseli longifolium";"1003482"
"Seseli longifolium aggr.";"1003479"
"Seseli montanum aggr.";"1003484"
"Seseli montanum L. (Berg-Sesel, Echter Bergfenchel)";"391800"
"Seseli osseum";"1003483"
"Seseli pallasii Besser (Pallas Bergfenchel, Pallas Sesel)";"391900"
"Seseli tortuosum";"1003486"
"Seseli varium Trevir.";"392000"
"Sesleria albicans Kit.";"392100"
"Sesleria argentea";"1003488"
"Sesleria autumnalis";"1003489"
"Sesleria autumnalis aggr.";"1003487"
"Sesleria caerulea (L.) Ard. (Blaugras)";"392200"
"Sesleria caerulea aggr.";"1003490"
"Sesleria disticha (Wulfen) Pers.";"392300"
"Sesleria juncifolia";"1003491"
"Sesleria kalnikensis";"1003492"
"Sesleria ovata (Hoppe) A. Kern. (Kleinköpfige Seslerie)";"392400"
"Sesleria sadleriana";"1003493"
"Sesleria sphaerocephala Ard. (Kugelköpfige Seslerie)";"392500"
"Sesleria sphaerocephala Ard. subsp. leucocephala (DC.) A. G. Richt.";"392600"
"Sesleria uliginosa";"1003494"
"Sesleria varia (Jacq.) Wettst.";"392700"
"Setaria adhaerens";"1003497"
"Setaria decipiens K. F. Schimp.";"392800"
"Setaria faberi";"1003498"
"Setaria geniculata";"1003495"
"Setaria glauca auct.";"392900"
"Setaria gussonei Kerguélen";"393000"
"Setaria italica (L.) P. Beauv. (Fennich, Kolbenhirse)";"393100"
"Setaria pumila (Poir.) Roem. & Schult. (Graugrüne Borstenhirse)";"393200"
"Setaria verticillata (L.) P. Beauv. (Quirlige Borstenhirse)";"393300"
"Setaria verticilliformis Dumort. (Kurzborstige Borstenhirse)";"393400"
"Setaria viridis (L.) P. Beauv. (Grüne Borstenhirse)";"393500"
"Setaria viridis aggr.";"1003496"
"Sherardia arvensis L. (Ackerröte)";"393600"
"Sibbaldia procumbens L. (Sibbaldie)";"393700"
"Sicyos angulatus";"1003499"
"Sida spinosa";"1003500"
"Sideritis hirsuta";"1003501"
"Sideritis hyssopifolia L. (Ysopblättriges Gliedkraut)";"393800"
"Sideritis montana L. (Berg-Gliedkraut)";"393900"
"Sideritis romana";"1003502"
"Sieglingia decumbens (L.) Bernh.";"394000"
"Silaum selinoides (Jacq.) Beck";"394100"
"Silaum silaus (L.) Schinz & Thell. (Rosskümmel)";"394200"
"Silene acaulis (L.) Jacq. (Kalk-Polsternelke)";"394300"
"Silene acaulis aggr.";"1003503"
"Silene alba (Mill.) E. H. L. Krause";"394400"
"Silene alpestris";"1000053"
"Silene armeria L. (Nelken-Leimkraut)";"394500"
"Silene bosniaca";"1003532"
"Silene campanula";"1003504"
"Silene colpophylla";"1003519"
"Silene conica aggr.";"1003505"
"Silene conica L. (Kegelfrüchtiges Leimkraut)";"394600"
"Silene conoidea";"1003506"
"Silene cordifolia";"1003507"
"Silene coronaria (L.) Clairv. (Kranzrade)";"394700"
"Silene cretica";"1003508"
"Silene dichotoma Ehrh. (Gabeliges Leimkraut)";"394800"
"Silene dioica (L.) Clairv. (Rote Waldnelke)";"394900"
"Silene dioica aggr.";"1003509"
"Silene elisabethae Jan (Südalpine Waldnelke)";"395000"
"Silene exscapa All. (Kiesel-Polsternelke)";"395100"
"Silene flos-cuculi (L.) Clairv. (Kuckucksnelke)";"395200"
"Silene flos-jovis (L.) Clairv. (Jupiternelke)";"395300"
"Silene gallica L. (Französisches Leimkraut)";"395400"
"Silene glareosa Jord.";"395500"
"Silene hayekiana";"1003527"
"Silene insubrica Gaudin";"395600"
"Silene italica (L.) Pers. (Italienisches Leimkraut)";"395700"
"Silene latifolia";"1003510"
"Silene linicola C. C. Gmel. (Flachs-Lichtnelke)";"1001217"
"Silene liponeura H. Neumayer";"395800"
"Silene livida Willd.";"395900"
"Silene multiflora";"1003514"
"Silene muscipula";"1003511"
"Silene nemoralis";"1003515"
"Silene noctiflora L. (Ackernelke)";"396000"
"Silene nocturna";"1003512"
"Silene nutans aggr.";"1003513"
"Silene nutans L. s.l.";"396050"
"Silene nutans L. s.str. (Nickendes Leimkraut)";"396100"
"Silene nutans L. subsp. insubrica (Gaudin) Soldano (Insubrisches Leimkraut)";"396150"
"Silene nutans L. subsp. livida (Willd.) Jeanm. & Bocquet";"396200"
"Silene otites (L.) Wibel (Öhrchen-Leimkraut)";"396300"
"Silene otites aggr.";"1003518"
"Silene paradoxa";"1003516"
"Silene pendula";"1003521"
"Silene petrarchae";"1003529"
"Silene pratensis (Rafn) Godr. (Weisse Waldnelke)";"396400"
"Silene prostrata auct.";"396500"
"Silene pseudotites";"1003520"
"Silene pudibunda";"1003523"
"Silene pusilla Waldst. & Kit. (Strahlensame)";"396600"
"Silene quadridentata auct.";"396700"
"Silene quadrifida";"1003524"
"Silene quadrifida aggr.";"1003522"
"Silene rupestris L. (Felsen-Leimkraut)";"396800"
"Silene saxifraga aggr.";"1003526"
"Silene saxifraga L. (Steinbrech-Leimkraut)";"396900"
"Silene sp.";"1003912"
"Silene suecica (Lodd.) Greuter & Burdet (Alpen-Pechnelke)";"397000"
"Silene vallesia aggr.";"1003528"
"Silene vallesia L. (Walliser Leimkraut)";"397100"
"Silene veselskyi";"1003525"
"Silene viridiflora";"1003517"
"Silene viscaria (L.) Borkh. (Gewöhnliche Pechnelke)";"397200"
"Silene viscosa";"1003530"
"Silene vulgaris (Moench) Garcke s.l.";"397295"
"Silene vulgaris (Moench) Garcke s.str. (Gemeines Leimkraut)";"397300"
"Silene vulgaris (Moench) Garcke subsp. glareosa (Jord.) Marsden-Jones & Turrill (Alpen-Leimkraut)";"397400"
"Silene vulgaris (Moench) Garcke subsp. glareosa auct.";"397500"
"Silene vulgaris (Moench) Garcke subsp. prostrata (Gaudin) Schinz & Thell. (Niederliegendes Leimkraut)";"397600"
"Silene vulgaris aggr.";"1003531"
"Silene willdenowii auct.";"397700"
"Silybum marianum (L.) Gaertn. (Mariendistel)";"397800"
"Sinapis alba aggr.";"1003533"
"Sinapis alba L. (Weisser Senf)";"397900"
"Sinapis arvensis L. (Acker-Senf)";"398000"
"Sinapis dissecta";"1003534"
"Sinapsis sp.";"1003935"
"Sison amomum L. (Gewürzdolde)";"398100"
"Sisymbrella aspera";"1003535"
"Sisymbrium altissimum L. (Ungarische Rauke)";"398200"
"Sisymbrium austriacum Jacq. (Österreichische Rauke)";"398300"
"Sisymbrium irio L. (Schlaffe Rauke)";"398400"
"Sisymbrium loeselii L. (Loesels Rauke)";"398500"
"Sisymbrium officinale (L.) Scop. (Weg-Rauke)";"398600"
"Sisymbrium orientale L. (Östliche Rauke)";"398700"
"Sisymbrium polyceratium";"1003536"
"Sisymbrium strictissimum L. (Steife Rauke)";"398800"
"Sisymbrium supinum L. (Niederliegende Rauke)";"398900"
"Sisymbrium volgense";"1003537"
"Sisyrinchium angustifolium auct.";"399000"
"Sisyrinchium bermudiana auct.";"399100"
"Sisyrinchium montanum Greene (Blumensimse)";"399200"
"Sium latifolium L. (Grosser Merk)";"399300"
"Smilax aspera";"1003538"
"Smyrnium olus-atrum (Gespenstgelbdolde)";"1000115"
"Smyrnium olusatrum";"1003539"
"Smyrnium perfoliatum";"1003540"
"Solanum alatum Moench";"399400"
"Solanum americanum";"1003543"
"Solanum carolinense";"1003541"
